itrial,dataname,muh_fun,method,train_size,alpha,coverage,width,bootstrap_type,block_length
0,Solar_Atl,RidgeCV,Ensemble,,0.8,0.17998858121610048,7.478409912029076,random,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.8,0.49100770767913215,0.010348688028566921,random,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.8,0.2553525549528975,1.553890943191903,random,72
0,Solar_Atl,LassoCV,Ensemble,,0.9,0.09905795032829004,3.894158081415436,random,72
0,Solar_Atl,RidgeCV,Ensemble,,0.9,0.10219811590065658,4.083629474657875,random,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.9,0.4862974593205824,0.004491081800118239,random,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.9,0.15558093063088782,0.19305491695019425,random,72
0,Solar_Atl,LassoCV,Ensemble,,0.99,0.010847844704538966,0.3489730820616403,random,72
0,Solar_Atl,RidgeCV,Ensemble,,0.99,0.012417927490722238,0.3596276278291721,random,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.99,0.4680274050813588,0.0003738803418957995,random,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.99,0.10248358549814444,0.00951491859536981,random,72
