Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2335244,-,-,-,33.76,-84.39,-5,316,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2018,11,18,16,30,47,572,10,0.14,0.5,72.4,14.9,984,N/A
2018,11,18,17,30,0,0,8,0.14,0.8,71.99,12.9,984,N/A
2018,11,18,18,30,0,0,6.300000000000001,0.14,0.9,67.66,12.100000000000001,984,N/A
2018,11,18,19,30,0,0,6,0.14,1.1,71.63,10.9,985,N/A
2018,11,18,20,30,0,0,5.7,0.14,1.1,73.73,10.200000000000001,985,N/A
2018,11,18,21,30,0,0,5.6000000000000005,0.14,1.1,76.98,9.4,985,N/A
2018,11,18,22,30,0,0,5.800000000000001,0.14,1.1,84.59,8.200000000000001,984,N/A
2018,11,18,23,30,0,0,6,0.14,1.1,91.74,7.300000000000001,984,N/A
2018,11,19,0,30,0,0,6.4,0.14,1,98,6.7,984,N/A
2018,11,19,1,30,0,0,6.300000000000001,0.14,1,100,6.300000000000001,984,N/A
2018,11,19,2,30,0,0,6.4,0.14,0.9,100,6.4,984,N/A
2018,11,19,3,30,0,0,6.800000000000001,0.14,0.7000000000000001,100,6.800000000000001,984,N/A
2018,11,19,4,30,0,0,6.9,0.14,0.6000000000000001,100,6.9,984,N/A
2018,11,19,5,30,0,0,6.9,0.14,0.6000000000000001,100,6.9,984,N/A
2018,11,19,6,30,0,0,6.800000000000001,0.14,0.6000000000000001,100,6.800000000000001,984,N/A
2018,11,19,7,30,19,183,7,0.14,0.6000000000000001,97.09,7.4,984,N/A
2018,11,19,8,30,57,602,7.7,0.14,0.6000000000000001,90.08,9.200000000000001,984,N/A
2018,11,19,9,30,123,466,8.4,0.14,0.7000000000000001,77.45,12.200000000000001,984,N/A
2018,11,19,10,30,141,595,8.700000000000001,0.14,0.8,65.17,15.200000000000001,984,N/A
2018,11,19,11,30,84,892,8.6,0.14,0.9,58.02,16.900000000000002,983,N/A
2018,11,19,12,30,86,897,8.9,0.14,1,55.82,17.8,982,N/A
2018,11,19,13,30,183,540,9.200000000000001,0.14,1,55.61,18.2,982,N/A
2018,11,19,14,30,214,145,9.600000000000001,0.14,1,57.6,18.1,981,N/A
2018,11,19,15,30,69,727,10.4,0.14,0.8,64.86,17.1,981,N/A
2018,11,19,16,30,49,527,13,0.14,0.7000000000000001,88.45,14.9,980,N/A
2018,11,19,17,30,0,0,11.600000000000001,0.14,0.7000000000000001,93.01,12.700000000000001,980,N/A
2018,11,19,18,30,0,0,10.600000000000001,0.14,0.7000000000000001,91.26,12,981,N/A
2018,11,19,19,30,0,0,10.5,0.13,0.7000000000000001,95.16,11.200000000000001,981,N/A
2018,11,19,20,30,0,0,10.3,0.13,0.7000000000000001,96.11,10.9,981,N/A
2018,11,19,21,30,0,0,10.4,0.13,0.8,95.83,11,981,N/A
2018,11,19,22,30,0,0,10.600000000000001,0.13,0.8,96.53,11.100000000000001,981,N/A
2018,11,19,23,30,0,0,10.600000000000001,0.13,0.8,97.05,11.100000000000001,981,N/A
2018,11,20,0,30,0,0,10.8,0.13,0.8,98.5,11,981,N/A
2018,11,20,1,30,0,0,10.700000000000001,0.13,0.7000000000000001,100,10.700000000000001,981,N/A
2018,11,20,2,30,0,0,10.5,0.13,0.7000000000000001,100,10.5,981,N/A
2018,11,20,3,30,0,0,10.4,0.13,0.7000000000000001,100,10.4,981,N/A
2018,11,20,4,30,0,0,10.3,0.13,0.7000000000000001,100,10.3,981,N/A
2018,11,20,5,30,0,0,10,0.13,0.8,100,10,981,N/A
2018,11,20,6,30,0,0,9.4,0.13,1,100,9.4,982,N/A
2018,11,20,7,30,18,75,8.5,0.13,1.4000000000000001,97.64,8.9,982,N/A
2018,11,20,8,30,31,0,7.6000000000000005,0.13,1.9000000000000001,91.09,9,983,N/A
2018,11,20,9,30,162,119,6.4,0.13,2.1,79.98,9.700000000000001,983,N/A
2018,11,20,10,30,101,813,5.5,0.13,2.2,70.24,10.700000000000001,983,N/A
2018,11,20,11,30,101,877,4.9,0.13,2.3000000000000003,62.71,11.8,983,N/A
2018,11,20,12,30,99,902,4.6000000000000005,0.13,2.4000000000000004,58.52,12.5,983,N/A
2018,11,20,13,30,87,910,4.3,0.13,2.4000000000000004,56.76,12.700000000000001,982,N/A
2018,11,20,14,30,77,876,4.1000000000000005,0.13,2.3000000000000003,56.96,12.4,982,N/A
2018,11,20,15,30,64,798,3.9000000000000004,0.13,2.1,59.32,11.600000000000001,983,N/A
2018,11,20,16,30,44,619,4.1000000000000005,0.13,1.5,68.45,9.600000000000001,983,N/A
2018,11,20,17,30,0,0,4.9,0.13,1,85.10000000000001,7.2,984,N/A
2018,11,20,18,30,0,0,4.5,0.13,0.9,89.54,6.1000000000000005,984,N/A
2018,11,20,19,30,0,0,4.2,0.13,0.8,96,4.800000000000001,985,N/A
2018,11,20,20,30,0,0,3.9000000000000004,0.13,0.7000000000000001,100,3.9000000000000004,985,N/A
2018,11,20,21,30,0,0,3.2,0.13,0.7000000000000001,100,3.2,986,N/A
2018,11,20,22,30,0,0,2.6,0.13,0.7000000000000001,100,2.6,986,N/A
2018,11,20,23,30,0,0,2.2,0.13,0.7000000000000001,100,2.2,986,N/A
2018,11,21,0,30,0,0,1.7000000000000002,0.13,0.7000000000000001,100,1.7000000000000002,986,N/A
2018,11,21,1,30,0,0,1.1,0.13,0.6000000000000001,100,1.1,986,N/A
2018,11,21,2,30,0,0,1,0.13,0.7000000000000001,100,1,986,N/A
2018,11,21,3,30,0,0,1.2000000000000002,0.13,0.9,100,1.2000000000000002,986,N/A
2018,11,21,4,30,0,0,1,0.13,1,100,1,986,N/A
2018,11,21,5,30,0,0,0.30000000000000004,0.13,0.9,100,0.30000000000000004,987,N/A
2018,11,21,6,30,0,0,0.1,0.13,0.9,100,0.1,987,N/A
2018,11,21,7,30,17,261,0.30000000000000004,0.13,1,96.02,0.9,987,N/A
2018,11,21,8,30,50,703,0.5,0.13,1,82.56,3.2,988,N/A
2018,11,21,9,30,63,870,0.9,0.13,0.9,68.8,6.2,988,N/A
2018,11,21,10,30,68,939,0.9,0.13,0.8,56.230000000000004,9.200000000000001,988,N/A
2018,11,21,11,30,71,973,0.7000000000000001,0.13,0.9,48.28,11.200000000000001,988,N/A
2018,11,21,12,30,72,982,1.1,0.13,1,46.28,12.3,987,N/A
2018,11,21,13,30,70,970,1.4000000000000001,0.13,1.2000000000000002,45.67,12.8,986,N/A
2018,11,21,14,30,65,932,1.6,0.13,1.4000000000000001,46.64,12.700000000000001,986,N/A
2018,11,21,15,30,56,851,1.8,0.13,1.3,50.42,11.8,986,N/A
2018,11,21,16,30,40,670,3.5,0.13,1,68.52,9,986,N/A
2018,11,21,17,30,0,0,4.2,0.13,0.9,88.35000000000001,6,986,N/A
2018,11,21,18,30,0,0,2.8000000000000003,0.13,0.9,85.49,5,986,N/A
2018,11,21,19,30,0,0,2.1,0.13,0.9,88.13,3.9000000000000004,987,N/A
2018,11,21,20,30,0,0,1.6,0.13,0.9,89.62,3.1,987,N/A
2018,11,21,21,30,0,0,1.1,0.13,0.8,91.16,2.4000000000000004,987,N/A
2018,11,21,22,30,0,0,0.8,0.13,0.8,91.56,2,987,N/A
2018,11,21,23,30,0,0,0.6000000000000001,0.13,0.8,92.31,1.7000000000000002,987,N/A
2018,11,22,0,30,0,0,0.5,0.13,0.7000000000000001,93.61,1.4000000000000001,987,N/A
2018,11,22,1,30,0,0,0.5,0.13,0.7000000000000001,95.47,1.1,987,N/A
2018,11,22,2,30,0,0,0.5,0.13,0.7000000000000001,98.36,0.7000000000000001,988,N/A
2018,11,22,3,30,0,0,0.4,0.13,0.6000000000000001,100,0.4,988,N/A
2018,11,22,4,30,0,0,0.30000000000000004,0.13,0.6000000000000001,100,0.30000000000000004,988,N/A
2018,11,22,5,30,0,0,0.30000000000000004,0.13,0.7000000000000001,100,0.30000000000000004,988,N/A
2018,11,22,6,30,0,0,0.30000000000000004,0.13,0.7000000000000001,100,0.30000000000000004,989,N/A
2018,11,22,7,30,15,275,0.4,0.13,0.8,89.3,2,990,N/A
2018,11,22,8,30,44,697,1.6,0.13,0.9,77.73,5.2,990,N/A
2018,11,22,9,30,59,843,2.3000000000000003,0.13,1.1,64.63,8.6,990,N/A
2018,11,22,10,30,67,912,3,0.13,1.3,56.33,11.4,990,N/A
2018,11,22,11,30,179,554,3.6,0.13,1.3,52.980000000000004,13,990,N/A
2018,11,22,12,30,222,458,4.2,0.13,1.1,51.63,14,989,N/A
2018,11,22,13,30,253,220,4.6000000000000005,0.13,1.1,52.25,14.3,988,N/A
2018,11,22,14,30,208,106,5.2,0.13,1,54.68,14.200000000000001,987,N/A
2018,11,22,15,30,140,70,6.2,0.13,0.8,61.550000000000004,13.4,987,N/A
2018,11,22,16,30,66,175,8.5,0.13,0.7000000000000001,84.95,10.9,987,N/A
2018,11,22,17,30,0,0,7.2,0.13,0.7000000000000001,94.77,8,987,N/A
2018,11,22,18,30,0,0,5.6000000000000005,0.13,0.8,92.05,6.800000000000001,987,N/A
2018,11,22,19,30,0,0,5.300000000000001,0.13,0.7000000000000001,98.43,5.5,988,N/A
2018,11,22,20,30,0,0,4.800000000000001,0.13,0.7000000000000001,100,4.800000000000001,988,N/A
2018,11,22,21,30,0,0,4.3,0.13,0.8,100,4.3,989,N/A
2018,11,22,22,30,0,0,4.1000000000000005,0.13,0.8,100,4.1000000000000005,989,N/A
2018,11,22,23,30,0,0,3.9000000000000004,0.13,0.8,100,3.9000000000000004,989,N/A
2018,11,23,0,30,0,0,3.5,0.13,0.8,100,3.5,988,N/A
2018,11,23,1,30,0,0,3.2,0.13,0.9,100,3.2,988,N/A
2018,11,23,2,30,0,0,3,0.13,1,100,3,988,N/A
2018,11,23,3,30,0,0,2.7,0.13,1.1,100,2.7,988,N/A
2018,11,23,4,30,0,0,2.3000000000000003,0.13,1.1,100,2.3000000000000003,988,N/A
2018,11,23,5,30,0,0,1.9000000000000001,0.13,1.2000000000000002,100,1.9000000000000001,988,N/A
2018,11,23,6,30,0,0,1.7000000000000002,0.13,1.3,100,1.7000000000000002,988,N/A
2018,11,23,7,30,11,20,1,0.13,1.8,91.44,2.3000000000000003,988,N/A
2018,11,23,8,30,80,178,0.5,0.13,2.5,80.85000000000001,3.5,987,N/A
2018,11,23,9,30,148,260,-0.2,0.13,2.6,71.59,4.5,987,N/A
2018,11,23,10,30,211,260,-0.1,0.13,2.4000000000000004,68.39,5.2,987,N/A
2018,11,23,11,30,247,66,0.2,0.13,2.3000000000000003,67.98,5.7,986,N/A
2018,11,23,12,30,233,30,1,0.13,2.2,70.63,5.9,985,N/A
2018,11,23,13,30,172,3,1.8,0.13,2,75.74,5.800000000000001,984,N/A
2018,11,23,14,30,79,0,2.5,0.13,1.9000000000000001,80.12,5.7,983,N/A
2018,11,23,15,30,60,0,3,0.13,1.9000000000000001,84.73,5.4,983,N/A
2018,11,23,16,30,34,0,3.3000000000000003,0.13,2,88.29,5.1000000000000005,982,N/A
2018,11,23,17,30,0,0,3.4000000000000004,0.13,2,90.88,4.800000000000001,982,N/A
2018,11,23,18,30,0,0,3.5,0.13,2,92.74,4.6000000000000005,982,N/A
2018,11,23,19,30,0,0,3.5,0.13,2.4000000000000004,95.4,4.2,981,N/A
2018,11,23,20,30,0,0,3.5,0.13,2.4000000000000004,97.05,3.9000000000000004,980,N/A
2018,11,23,21,30,0,0,3.5,0.13,2.1,97.31,3.9000000000000004,980,N/A
2018,11,23,22,30,0,0,3.6,0.13,2,98.02,3.9000000000000004,979,N/A
2018,11,23,23,30,0,0,3.7,0.13,1.8,98.45,3.9000000000000004,978,N/A
2018,11,24,0,30,0,0,3.8000000000000003,0.13,1.7000000000000002,98.53,4,978,N/A
2018,11,24,1,30,0,0,3.8000000000000003,0.13,1.9000000000000001,98,4.1000000000000005,977,N/A
2018,11,24,2,30,0,0,3.9000000000000004,0.13,1.6,98.54,4.1000000000000005,977,N/A
2018,11,24,3,30,0,0,4.1000000000000005,0.13,1.3,99.18,4.2,976,N/A
2018,11,24,4,30,0,0,4.1000000000000005,0.13,1.1,100,4.1000000000000005,976,N/A
2018,11,24,5,30,0,0,4,0.13,1,100,4,975,N/A
2018,11,24,6,30,0,0,4,0.13,0.8,100,4,975,N/A
2018,11,24,7,30,15,133,4.1000000000000005,0.13,0.5,99.81,4.1000000000000005,975,N/A
2018,11,24,8,30,53,583,4.2,0.13,0.30000000000000004,98.59,4.4,975,N/A
2018,11,24,9,30,85,0,4.6000000000000005,0.13,0.4,97.13,5,975,N/A
2018,11,24,10,30,191,28,5.300000000000001,0.13,0.6000000000000001,95.08,6,975,N/A
2018,11,24,11,30,202,15,6.300000000000001,0.13,0.7000000000000001,94.93,7.1000000000000005,975,N/A
2018,11,24,12,30,181,5,7.1000000000000005,0.13,0.8,94.22,8,974,N/A
2018,11,24,13,30,192,11,7.800000000000001,0.13,0.9,92.5,9,973,N/A
2018,11,24,14,30,146,0,8.6,0.13,1.1,92.21000000000001,9.8,973,N/A
2018,11,24,15,30,79,0,8.9,0.13,1.1,93.16,10,973,N/A
2018,11,24,16,30,54,503,9.1,0.13,0.8,98.94,9.3,973,N/A
2018,11,24,17,30,0,0,8.200000000000001,0.13,0.6000000000000001,100,8.200000000000001,974,N/A
2018,11,24,18,30,0,0,7.7,0.13,0.6000000000000001,100,7.7,974,N/A
2018,11,24,19,30,0,0,6.800000000000001,0.13,0.6000000000000001,100,6.800000000000001,975,N/A
2018,11,24,20,30,0,0,6.2,0.13,0.6000000000000001,100,6.2,975,N/A
2018,11,24,21,30,0,0,5.9,0.13,0.5,100,5.9,975,N/A
2018,11,24,22,30,0,0,6.1000000000000005,0.13,0.4,100,6.1000000000000005,975,N/A
2018,11,24,23,30,0,0,6.300000000000001,0.13,0.4,100,6.300000000000001,975,N/A
2018,11,25,0,30,0,0,6.300000000000001,0.13,0.4,100,6.300000000000001,976,N/A
2018,11,25,1,30,0,0,6.2,0.13,0.30000000000000004,100,6.2,976,N/A
2018,11,25,2,30,0,0,6,0.13,0.4,100,6,976,N/A
2018,11,25,3,30,0,0,5.7,0.13,0.4,100,5.7,976,N/A
2018,11,25,4,30,0,0,5.4,0.13,0.4,100,5.4,976,N/A
2018,11,25,5,30,0,0,5.300000000000001,0.13,0.5,99.66,5.300000000000001,976,N/A
2018,11,25,6,30,0,0,5.1000000000000005,0.13,0.5,99.88,5.1000000000000005,977,N/A
2018,11,25,7,30,14,173,4.9,0.13,0.5,98.10000000000001,5.2,977,N/A
2018,11,25,8,30,51,0,5,0.13,0.5,94.63,5.800000000000001,978,N/A
2018,11,25,9,30,140,27,5.5,0.13,0.5,88.53,7.300000000000001,978,N/A
2018,11,25,10,30,181,19,6.4,0.13,0.7000000000000001,81.64,9.4,978,N/A
2018,11,25,11,30,217,421,7,0.13,0.9,74.7,11.3,977,N/A
2018,11,25,12,30,163,625,6.9,0.13,1.2000000000000002,67.95,12.700000000000001,976,N/A
2018,11,25,13,30,250,211,7.2,0.13,1.3,66.61,13.3,975,N/A
2018,11,25,14,30,202,83,7.300000000000001,0.13,1.4000000000000001,66.77,13.4,975,N/A
2018,11,25,15,30,140,167,7.6000000000000005,0.13,1.3,70.60000000000001,12.8,974,N/A
2018,11,25,16,30,33,0,8.4,0.13,1.2000000000000002,83.09,11.200000000000001,974,N/A
2018,11,25,17,30,0,0,8.3,0.13,1.4000000000000001,90.92,9.700000000000001,972,N/A
2018,11,25,18,30,0,0,8.200000000000001,0.13,1.7000000000000002,93.22,9.200000000000001,971,N/A
2018,11,25,19,30,0,0,8.4,0.13,0.7000000000000001,99.36,8.5,975,N/A
2018,11,25,20,30,0,0,8.5,0.13,1.5,98.39,8.700000000000001,975,N/A
2018,11,25,21,30,0,0,8.700000000000001,0.13,1.8,99.46000000000001,8.8,974,N/A
2018,11,25,22,30,0,0,8.700000000000001,0.13,1.7000000000000002,99.82000000000001,8.700000000000001,973,N/A
2018,11,25,23,30,0,0,8.700000000000001,0.13,1.7000000000000002,99.37,8.8,972,N/A
2018,11,26,0,30,0,0,8.8,0.13,1.7000000000000002,98.99000000000001,9,971,N/A
2018,11,26,1,30,0,0,9.200000000000001,0.13,1.6,99.35000000000001,9.3,971,N/A
2018,11,26,2,30,0,0,9.600000000000001,0.13,1.3,99.39,9.700000000000001,970,N/A
2018,11,26,3,30,0,0,9.9,0.13,1,100,9.9,970,N/A
2018,11,26,4,30,0,0,9.8,0.13,1.4000000000000001,100,9.8,971,N/A
2018,11,26,5,30,0,0,8.6,0.13,2.1,100,8.6,971,N/A
2018,11,26,6,30,0,0,6.300000000000001,0.13,2.5,99.75,6.300000000000001,973,N/A
2018,11,26,7,30,13,151,2.9000000000000004,0.13,2.4000000000000004,89.56,4.5,974,N/A
2018,11,26,8,30,55,594,1.2000000000000002,0.13,2.6,80.01,4.3,975,N/A
2018,11,26,9,30,152,105,0.2,0.13,2.9000000000000004,71.33,5,975,N/A
2018,11,26,10,30,185,389,-0.2,0.13,3,64.63,6,976,N/A
2018,11,26,11,30,250,85,-0.6000000000000001,0.13,3.1,59.56,6.7,976,N/A
2018,11,26,12,30,223,25,-0.8,0.13,3,56.620000000000005,7.2,975,N/A
2018,11,26,13,30,236,303,-0.7000000000000001,0.13,3,55.64,7.6000000000000005,975,N/A
2018,11,26,14,30,75,878,-0.4,0.13,2.9000000000000004,56.51,7.7,975,N/A
2018,11,26,15,30,137,198,-0.2,0.13,2.7,59.910000000000004,7.1000000000000005,976,N/A
2018,11,26,16,30,65,79,-0.1,0.13,2.2,66.53,5.7,976,N/A
2018,11,26,17,30,0,0,0.1,0.13,1.7000000000000002,76.04,3.9000000000000004,977,N/A
2018,11,26,18,30,0,0,0,0.13,1.5,80.03,3.1,977,N/A
2018,11,26,19,30,0,0,-0.2,0.13,1.3,86.57000000000001,1.8,978,N/A
2018,11,26,20,30,0,0,-0.4,0.13,1.4000000000000001,88.89,1.2000000000000002,978,N/A
2018,11,26,21,30,0,0,-0.8,0.13,1.5,90.62,0.6000000000000001,978,N/A
2018,11,26,22,30,0,0,-1.2000000000000002,0.13,1.5,90.32000000000001,0.2,978,N/A
2018,11,26,23,30,0,0,-1.7000000000000002,0.13,1.5,90.38,-0.30000000000000004,978,N/A
2018,11,27,0,30,0,0,-2.2,0.13,1.4000000000000001,90.23,-0.8,977,N/A
2018,11,27,1,30,0,0,-2.7,0.13,1.4000000000000001,88.43,-1,977,N/A
2018,11,27,2,30,0,0,-3,0.13,1.3,86.72,-1.1,977,N/A
2018,11,27,3,30,0,0,-3.4000000000000004,0.13,1.2000000000000002,85.89,-1.3,977,N/A
2018,11,27,4,30,0,0,-3.7,0.13,1.3,85.61,-1.6,977,N/A
2018,11,27,5,30,0,0,-4,0.13,1.2000000000000002,85.96000000000001,-2,977,N/A
2018,11,27,6,30,0,0,-4.3,0.13,1,89.18,-2.8000000000000003,977,N/A
2018,11,27,7,30,13,170,-4.6000000000000005,0.13,1.2000000000000002,85.52,-2.5,978,N/A
2018,11,27,8,30,49,669,-4.3,0.13,1.9000000000000001,76.99,-0.8,978,N/A
2018,11,27,9,30,63,850,-5.1000000000000005,0.13,2.3000000000000003,62.660000000000004,1.2000000000000002,978,N/A
2018,11,27,10,30,70,934,-5.7,0.13,2.5,54.09,2.7,978,N/A
2018,11,27,11,30,73,972,-5.800000000000001,0.13,2.8000000000000003,48.910000000000004,4,978,N/A
2018,11,27,12,30,74,981,-5.800000000000001,0.13,3,46.39,4.7,977,N/A
2018,11,27,13,30,72,960,-5.800000000000001,0.13,3.1,45.61,5,976,N/A
2018,11,27,14,30,67,929,-5.6000000000000005,0.13,3.1,46.81,4.800000000000001,976,N/A
2018,11,27,15,30,58,845,-5.5,0.13,3,49.68,4.1000000000000005,977,N/A
2018,11,27,16,30,41,653,-5.5,0.13,2.6,55.35,2.6,977,N/A
2018,11,27,17,30,0,0,-5.300000000000001,0.13,2.2,63.09,0.9,978,N/A
2018,11,27,18,30,0,0,-5.2,0.13,2,67.2,0.2,978,N/A
2018,11,27,19,30,0,0,-5.1000000000000005,0.13,1.8,73.83,-1,979,N/A
2018,11,27,20,30,0,0,-5.1000000000000005,0.13,1.6,77.2,-1.6,979,N/A
2018,11,27,21,30,0,0,-5.1000000000000005,0.13,1.4000000000000001,80.3,-2.2,980,N/A
2018,11,27,22,30,0,0,-5.300000000000001,0.13,1.2000000000000002,83.74,-2.9000000000000004,980,N/A
2018,11,27,23,30,0,0,-5.4,0.13,1.1,86.60000000000001,-3.5,980,N/A
2018,11,28,0,30,0,0,-5.5,0.13,1,89.37,-4,980,N/A
2018,11,28,1,30,0,0,-5.7,0.13,1,90.92,-4.4,980,N/A
2018,11,28,2,30,0,0,-5.9,0.13,1,91.21000000000001,-4.7,980,N/A
2018,11,28,3,30,0,0,-6.2,0.13,1,91.21000000000001,-5,981,N/A
2018,11,28,4,30,0,0,-6.5,0.13,1,91.09,-5.300000000000001,981,N/A
2018,11,28,5,30,0,0,-6.9,0.13,1,89.24,-5.4,981,N/A
2018,11,28,6,30,0,0,-7.2,0.13,1,87.67,-5.5,982,N/A
2018,11,28,7,30,11,222,-7.5,0.13,1.4000000000000001,80.99,-4.7,982,N/A
2018,11,28,8,30,41,691,-8.1,0.13,1.9000000000000001,67.53,-2.9000000000000004,983,N/A
2018,11,28,9,30,55,855,-9,0.13,2.1,53.39,-0.7000000000000001,983,N/A
2018,11,28,10,30,61,926,-8.9,0.13,2.2,45.5,1.6,983,N/A
2018,11,28,11,30,64,961,-8.4,0.13,2.3000000000000003,41.410000000000004,3.5,983,N/A
2018,11,28,12,30,65,965,-7.7,0.13,2.3000000000000003,39.550000000000004,4.9,982,N/A
2018,11,28,13,30,67,946,-7.1000000000000005,0.13,2.3000000000000003,39.11,5.800000000000001,982,N/A
2018,11,28,14,30,62,902,-6.4,0.13,2.1,40.47,6,981,N/A
2018,11,28,15,30,54,817,-5.800000000000001,0.13,1.7000000000000002,44.13,5.5,981,N/A
2018,11,28,16,30,39,625,-3.9000000000000004,0.13,1,60.13,3.1,981,N/A
2018,11,28,17,30,0,0,-2.2,0.13,0.7000000000000001,82.94,0.4,981,N/A
2018,11,28,18,30,0,0,-3.5,0.13,0.8,78.81,-0.30000000000000004,981,N/A
2018,11,28,19,30,0,0,-4.2,0.13,0.8,77.37,-0.7000000000000001,982,N/A
2018,11,28,20,30,0,0,-4.5,0.13,0.8,75.54,-0.7000000000000001,982,N/A
2018,11,28,21,30,0,0,-4.5,0.13,0.8,75.88,-0.8,982,N/A
2018,11,28,22,30,0,0,-4.1000000000000005,0.13,0.8,78.81,-0.9,982,N/A
2018,11,28,23,30,0,0,-4,0.13,0.8,81.81,-1.3,982,N/A
2018,11,29,0,30,0,0,-4.6000000000000005,0.13,0.8,81.65,-1.9000000000000001,983,N/A
2018,11,29,1,30,0,0,-5.1000000000000005,0.13,0.9,79.85000000000001,-2.1,983,N/A
2018,11,29,2,30,0,0,-5.1000000000000005,0.13,1,79.65,-2.1,983,N/A
2018,11,29,3,30,0,0,-4.9,0.13,1,80.32000000000001,-2,983,N/A
2018,11,29,4,30,0,0,-4.5,0.13,1,81.02,-1.7000000000000002,983,N/A
2018,11,29,5,30,0,0,-3.9000000000000004,0.13,0.9,82.48,-1.3,983,N/A
2018,11,29,6,30,0,0,-3,0.13,0.9,86.84,-1.1,983,N/A
2018,11,29,7,30,0,0,-2,0.13,0.8,84.86,0.2,983,N/A
2018,11,29,8,30,47,609,0.2,0.13,0.7000000000000001,82.91,2.8000000000000003,983,N/A
2018,11,29,9,30,147,174,1.2000000000000002,0.13,0.9,71.23,6,983,N/A
2018,11,29,10,30,197,51,3,0.13,1.1,66.25,9,983,N/A
2018,11,29,11,30,129,0,4.7,0.13,1.1,65.32000000000001,11,983,N/A
2018,11,29,12,30,98,854,5.300000000000001,0.13,1.1,62.88,12.200000000000001,982,N/A
2018,11,29,13,30,106,0,5.9,0.13,1.2000000000000002,61.44,13.200000000000001,981,N/A
2018,11,29,14,30,69,0,7,0.13,1.4000000000000001,63.410000000000004,13.8,980,N/A
2018,11,29,15,30,104,0,8.1,0.13,1.2000000000000002,70.47,13.4,980,N/A
2018,11,29,16,30,47,502,9.4,0.13,0.9,88.27,11.3,980,N/A
2018,11,29,17,30,0,0,8.5,0.13,0.9,94.48,9.3,980,N/A
2018,11,29,18,30,0,0,8.1,0.13,0.9,95.35000000000001,8.8,981,N/A
2018,11,29,19,30,0,0,8.3,0.13,0.9,97.02,8.700000000000001,981,N/A
2018,11,29,20,30,0,0,8.3,0.13,0.9,97.37,8.700000000000001,981,N/A
2018,11,29,21,30,0,0,8.3,0.13,0.8,96.60000000000001,8.8,981,N/A
2018,11,29,22,30,0,0,8.3,0.13,0.8,97.38,8.700000000000001,982,N/A
2018,11,29,23,30,0,0,8.3,0.13,0.9,97.19,8.700000000000001,982,N/A
2018,11,30,0,30,0,0,8.3,0.13,1,97.10000000000001,8.700000000000001,982,N/A
2018,11,30,1,30,0,0,8.200000000000001,0.13,1,97.60000000000001,8.6,982,N/A
2018,11,30,2,30,0,0,8.200000000000001,0.13,0.9,97.7,8.5,982,N/A
2018,11,30,3,30,0,0,8.1,0.13,0.9,98.34,8.3,982,N/A
2018,11,30,4,30,0,0,7.9,0.13,0.8,98.45,8.1,981,N/A
2018,11,30,5,30,0,0,7.9,0.13,0.7000000000000001,99.10000000000001,8,981,N/A
2018,11,30,6,30,0,0,7.9,0.13,0.6000000000000001,99.42,8,982,N/A
2018,11,30,7,30,0,0,8,0.13,0.7000000000000001,97.21000000000001,8.4,982,N/A
2018,11,30,8,30,63,0,8.6,0.13,1,95.23,9.3,982,N/A
2018,11,30,9,30,139,254,9.3,0.13,1.2000000000000002,91.87,10.600000000000001,982,N/A
2018,11,30,10,30,84,0,10.5,0.13,1.3,88.53,12.3,982,N/A
2018,11,30,11,30,222,38,11.5,0.13,1.4000000000000001,84.38,14.100000000000001,982,N/A
2018,11,30,12,30,140,0,12.200000000000001,0.13,1.6,78.54,15.9,981,N/A
2018,11,30,13,30,246,185,12.5,0.13,1.7000000000000002,73.97,17.2,980,N/A
2018,11,30,14,30,201,110,12.700000000000001,0.13,1.4000000000000001,73.67,17.5,979,N/A
2018,11,30,15,30,63,720,13.4,0.13,0.9,80.57000000000001,16.8,979,N/A
2018,11,30,16,30,64,116,14.4,0.13,0.6000000000000001,96.23,15,979,N/A
2018,11,30,17,30,0,0,12.8,0.13,0.6000000000000001,96,13.4,980,N/A
2018,11,30,18,30,0,0,12.200000000000001,0.13,0.6000000000000001,95.03,13,980,N/A
